Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Season
Kevin Séraphin,C,25,WAS,79,1235,,,,4,97,-6.5,-10.6,13,34,113,29,47,4,130,13,18,2015
Ramon Sessions,PG,28,TOT,64,1188,93,7,,,,-6.4,-5.6,50,22,32,8,82,11,408,17,22,2015
Ramon Sessions,PG,28,SAC,36,642,87,13,,,,-12.8,-10.7,29,15,21,4,41,4,214,6,14,2015
Ramon Sessions,PG,28,WAS,28,546,100,,,,,1.3,0.4,21,7,11,4,41,7,194,11,8,2015
Iman Shumpert,SG,24,TOT,62,1545,4,85,11,,,3.3,5.9,45,24,56,15,22,17,326,7,13,2015
Iman Shumpert,SG,24,NYK,24,625,3,79,18,,,-8.0,2.6,23,10,26,5,11,8,180,4,8,2015
Iman Shumpert,SG,24,CLE,38,920,5,89,6,,,10.9,8.2,22,14,30,10,11,9,146,3,5,2015
Alexey Shved,SG,26,TOT,42,767,24,69,6,,,-9.7,-0.8,30,14,27,1,67,4,234,10,26,2015
Alexey Shved,SG,26,PHI,17,285,56,41,3,,,-17.7,-8.9,10,6,12,1,27,1,103,4,5,2015
Alexey Shved,SG,26,HOU,9,59,46,45,9,,,-0.8,-4.5,1,3,1,0,5,0,7,1,3,2015
Alexey Shved,SG,26,NYK,16,423,,92,9,,,-5.6,5.2,19,5,14,0,35,3,124,5,18,2015
Henry Sims,C,24,PHI,73,1399,,,,1,99,-12.3,-4.3,52,22,64,14,58,4,178,12,30,2015
Kyle Singler,SF,26,TOT,80,1743,,1,94,5,,-2.4,-2.4,26,16,76,7,22,8,198,4,27,2015
Kyle Singler,SF,26,DET,54,1287,,1,99,,,-2.5,-1.6,19,11,45,5,16,7,157,4,18,2015
Kyle Singler,SF,26,OKC,26,456,,,80,20,,-2.2,-4.9,7,5,31,2,6,1,41,0,9,2015
Donald Sloan,PG,27,IND,53,1107,96,4,,,,-4.4,-6.1,31,23,24,3,33,3,438,7,32,2015
Marcus Smart,PG,20,BOS,67,1808,74,26,,,,3.5,6.4,48,26,59,14,47,45,471,10,23,2015
Greg Smith,PF,24,DAL,42,363,,,1,77,22,-2.0,-5.5,3,1,32,4,19,1,21,1,9,2015
Ish Smith,PG,26,TOT,55,832,98,2,,,,-6.7,1.2,44,28,24,5,24,7,425,7,20,2015
Ish Smith,PG,26,OKC,30,155,95,5,,,,-14.4,-17.1,4,4,3,0,4,2,62,1,2,2015
Ish Smith,PG,26,PHI,25,677,98,2,,,,-5.0,5.4,40,24,21,5,20,5,363,6,18,2015
J.R. Smith,SG,29,TOT,70,2080,,59,41,,,3.3,4.7,59,27,73,7,27,4,456,6,16,2015
J.R. Smith,SG,29,NYK,24,619,,36,63,,,-8.4,2.1,25,15,17,3,14,2,183,3,5,2015
J.R. Smith,SG,29,CLE,46,1461,,68,32,,,8.2,5.7,34,12,56,4,13,2,273,3,11,2015
Jason Smith,C,28,NYK,82,1785,,,,10,90,-13.2,-5.5,41,25,90,23,62,11,326,5,33,2015
Josh Smith,PF,29,TOT,83,2300,,,8,85,7,0.1,-1.4,123,54,119,16,102,8,671,19,48,2015
Josh Smith,PF,29,DET,28,896,,,20,80,,-11.6,-13.2,41,23,37,5,51,2,317,9,19,2015
Josh Smith,PF,29,HOU,55,1404,,,,88,12,7.5,6.1,82,31,82,11,51,6,354,10,29,2015
Russ Smith,PG,23,TOT,12,65,100,,,,,8.5,6.1,6,3,3,2,2,0,19,1,1,2015
Russ Smith,PG,23,NOP,6,29,100,,,,,-12.8,-14.3,3,3,3,1,0,0,4,0,0,2015
Russ Smith,PG,23,MEM,6,36,100,,,,,25.8,22.6,3,0,0,1,2,0,15,1,1,2015
Tony Snell,SF,23,CHI,72,1412,,48,51,1,,3.3,-0.1,32,11,52,0,24,5,143,4,21,2015
Marreese Speights,C,27,GSW,76,1207,,,,5,95,7.2,-5.2,32,19,114,19,85,13,162,13,25,2015
Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,2015
Tiago Splitter,C,30,SAS,52,1030,,,,53,47,11.7,7.0,26,17,47,11,58,8,178,12,27,2015
Nik Stauskas,SG,21,SAC,73,1127,,77,24,,,-6.7,-4.0,21,12,58,1,21,2,144,4,25,2015
Lance Stephenson,SG,24,CHO,61,1573,2,37,61,,,-7.1,-6.0,66,36,39,13,61,13,539,24,29,2015
Greg Stiemsma,C,29,TOR,17,66,,,,18,82,-19.0,-22.7,3,2,6,1,2,0,8,0,0,2015
David Stockton,PG,23,SAC,3,33,100,,,,,33.2,37.3,2,2,1,0,2,0,22,1,0,2015
Jarnell Stokes,PF,21,MEM,19,126,,,,42,58,8.3,5.0,2,3,15,2,12,0,8,2,6,2015
Amar'e Stoudemire,PF,32,TOT,59,1245,,,,58,43,-3.6,3.6,14,34,69,15,84,9,104,26,44,2015
Amar'e Stoudemire,PF,32,NYK,36,865,,,,48,52,-3.1,9.0,12,26,45,11,58,8,87,15,29,2015
Amar'e Stoudemire,PF,32,DAL,23,380,,,,79,21,-4.7,-8.5,2,8,24,4,26,1,17,11,15,2015
Rodney Stuckey,PG,28,IND,71,1874,11,87,2,,,-0.6,-1.2,59,27,59,22,96,17,506,30,48,2015
Jared Sullinger,PF,22,BOS,58,1566,,,,60,40,-2.3,-3.8,30,14,70,24,56,8,321,14,36,2015
Jeff Taylor,SF,25,CHO,29,430,,,98,1,,-14.7,-12.6,7,7,20,1,19,2,50,4,14,2015
Jeff Teague,PG,26,ATL,73,2228,92,9,,,,8.2,5.5,123,52,52,18,122,2,1184,17,68,2015
Mirza Teletović,PF,29,BRK,40,892,,,,96,3,-1.5,2.2,15,25,33,5,19,1,104,4,10,2015
Sebastian Telfair,PG,29,OKC,16,327,100,,,,,-11.9,-15.1,10,4,8,2,13,5,102,3,9,2015
Garrett Temple,SG,28,WAS,52,735,7,89,4,,,-1.7,-3.2,22,5,33,5,15,13,121,1,10,2015
Jason Terry,SG,37,HOU,77,1641,83,17,,,,3.4,-0.4,47,15,51,5,14,4,345,5,7,2015
Isaiah Thomas,PG,25,TOT,67,1726,100,,,,,4.1,6.3,57,58,54,11,118,10,696,18,54,2015
Isaiah Thomas,PG,25,PHO,46,1181,100,,,,,2.9,5.6,33,39,35,7,71,6,427,8,31,2015
Isaiah Thomas,PG,25,BOS,21,545,100,,,,,6.8,7.9,24,19,19,4,47,4,269,10,23,2015
Lance Thomas,PF-SF,26,TOT,62,1490,,5,67,26,2,-11.1,-5.2,31,21,37,8,43,13,163,8,35,2015
Lance Thomas,SF,26,OKC,22,450,1,15,79,5,,-12.9,-16.7,7,4,11,0,15,3,48,3,15,2015
Lance Thomas,PF,26,NYK,40,1040,,,62,35,3,-10.4,-0.3,24,17,26,8,28,10,115,5,20,2015
Malcolm Thomas,PF,26,PHI,17,194,,,,81,19,-30.1,-21.7,5,5,9,1,5,1,18,1,5,2015
Tyrus Thomas,PF,28,MEM,2,7,,,78,,22,7.7,4.3,0,0,0,0,1,0,2,0,0,2015
Hollis Thompson,SG,23,PHI,71,1776,6,61,31,1,,-9.9,-0.8,34,13,64,10,42,5,196,11,25,2015
Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,2015
Jason Thompson,PF,28,SAC,81,1991,,,,52,49,-4.7,-1.8,28,24,112,22,62,5,187,7,35,2015
Klay Thompson,SG,24,GSW,77,2455,,92,8,,,15.4,12.3,68,54,70,12,111,3,502,20,52,2015
Tristan Thompson,PF,23,CLE,82,2194,,,,21,80,5.7,2.5,16,17,75,25,100,5,105,18,51,2015
Marcus Thornton,SG,27,TOT,48,721,13,76,11,,,-2.3,-2.4,12,10,15,2,21,5,77,5,24,2015
Marcus Thornton,SG,27,BOS,39,640,9,78,12,,,-0.8,-1.0,11,7,13,2,18,4,73,4,23,2015
Marcus Thornton,SG,27,PHO,9,81,40,60,,,,-14.1,-13.3,1,3,2,0,3,1,4,1,1,2015
Anthony Tolliver,PF,29,TOT,76,1432,,,1,99,,2.8,6.1,28,4,61,13,29,8,134,7,17,2015
Anthony Tolliver,PF,29,PHO,24,272,,,1,98,2,-4.6,-3.8,6,2,6,3,2,0,23,0,4,2015
Anthony Tolliver,PF,29,DET,52,1160,,,1,99,,4.5,8.5,22,2,55,10,27,8,111,7,13,2015
P.J. Tucker,SF,29,PHO,78,2383,,17,73,11,,-1.2,-0.2,51,13,61,13,54,17,278,10,32,2015
Ronny Turiaf,C,32,MIN,2,19,,,,18,82,-16.7,-7.2,0,0,0,0,0,0,4,0,0,2015
Hedo Türkoğlu,SF,35,LAC,62,705,,,65,34,1,-0.2,-9.2,19,7,36,0,5,1,95,0,0,2015
Evan Turner,SG,26,BOS,82,2260,1,43,56,1,,-2.6,-6.1,129,50,87,11,51,3,991,9,39,2015
Ekpe Udoh,PF,27,LAC,33,128,,,1,70,29,-3.2,-10.9,3,2,11,2,3,0,21,1,2,2015
Beno Udrih,PG,32,MEM,79,1494,93,7,,,,0.1,-5.3,56,26,52,0,48,9,497,11,20,2015
Jonas Valančiūnas,C,22,TOR,80,2096,,,,,100,-0.5,-8.0,15,39,117,32,119,10,95,15,63,2015
Anderson Varejão,C,32,CLE,26,636,,,,,100,0.3,-5.1,15,12,26,4,24,9,79,3,16,2015
Greivis Vásquez,PG,28,TOR,82,1991,67,33,,,,1.9,-2.7,73,28,60,6,33,15,682,9,29,2015
Charlie Villanueva,PF,30,DAL,64,678,,,,60,40,-3.7,-8.1,13,9,39,2,15,3,44,1,10,2015
Noah Vonleh,PF,19,CHO,25,259,,,,41,59,-12.8,-10.0,4,3,11,1,13,1,9,0,11,2015
Nikola Vučević,C,24,ORL,74,2529,,,,11,89,-6.3,-0.8,48,41,122,34,102,7,359,27,43,2015
Dwyane Wade*,SG,33,MIA,62,1971,,80,20,,,-1.9,1.7,122,60,54,14,149,2,689,32,43,2015
Dion Waiters,SG,23,TOT,80,2208,5,81,15,,,1.0,-2.1,54,31,66,7,77,8,388,17,52,2015
Dion Waiters,SG,23,CLE,33,786,12,78,11,,,-3.6,-10.3,21,15,27,3,27,3,176,6,22,2015
Dion Waiters,SG,23,OKC,47,1422,1,83,17,,,3.6,2.4,33,16,39,4,50,5,212,11,30,2015
Henry Walker,SF,27,MIA,24,628,,,64,35,1,0.4,3.8,9,2,45,8,6,4,64,0,8,2015
Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,2015
Kemba Walker,PG,24,CHO,62,2119,92,8,,,,-5.0,-3.3,51,38,48,5,110,23,706,33,76,2015
John Wall,PG,24,WAS,79,2837,94,6,,,,4.5,12.9,193,74,75,20,153,18,1790,35,44,2015
Gerald Wallace,SF,32,BOS,32,286,,16,75,8,,5.4,5.8,11,3,7,2,5,4,26,1,5,2015
T.J. Warren,SF,21,PHO,40,614,,5,63,32,,-7.9,-8.1,11,8,25,4,12,5,60,7,9,2015
C.J. Watson,PG,30,IND,57,1422,100,,,,,-0.6,-1.0,60,25,38,8,55,20,468,9,17,2015
David Wear,PF,24,SAC,2,7,,,,100,,-64.3,-60.6,0,0,1,0,0,0,2,0,0,2015
Travis Wear,SF,24,NYK,51,672,,1,55,44,,-5.8,5.3,18,12,29,2,10,2,94,1,5,2015
Martell Webster,SF,28,WAS,32,352,,6,90,4,,-19.8,-22.7,12,8,10,0,25,1,34,0,2,2015
David West,PF,34,IND,66,1895,,,,95,5,-1.0,-2.1,61,23,75,24,46,4,510,11,25,2015
Russell Westbrook,PG,26,OKC,67,2302,69,31,,,,4.7,6.7,167,80,34,30,266,16,1298,46,87,2015
Hassan Whiteside,C,25,MIA,48,1142,,,,,100,-2.4,0.4,15,13,72,16,66,3,14,22,30,2015
Shayne Whittington,PF,23,IND,20,108,,,,45,55,3.6,3.6,0,1,13,1,9,1,14,1,7,2015
Andrew Wiggins,SF,19,MIN,82,2969,,34,64,1,,-10.0,-1.8,62,67,93,22,226,12,382,44,67,2015
C.J. Wilcox,SG,24,LAC,21,101,9,77,14,,,-8.5,-16.3,6,3,4,1,2,0,19,2,1,2015
Deron Williams,PG,30,BRK,68,2114,100,,,,,0.0,6.7,92,46,71,12,93,26,1009,12,36,2015
Derrick Williams,PF,23,SAC,74,1462,,,31,68,1,-7.8,-6.4,20,19,37,8,99,3,114,19,35,2015
Elliot Williams,SG,25,TOT,13,119,5,77,18,,,3.4,2.5,4,0,7,0,2,1,27,0,2,2015
Elliot Williams,SG,25,UTA,5,42,13,81,6,,,9.6,9.6,4,0,1,0,1,0,9,0,1,2015
Elliot Williams,SG,25,NOP,8,77,,76,25,,,0.0,-1.4,0,0,6,0,1,1,18,0,1,2015
Lou Williams,SG,28,TOR,80,2016,11,80,9,,,7.0,7.7,60,29,58,7,159,14,390,24,45,2015
Marvin Williams,PF,28,CHO,78,2035,,,1,99,,-4.4,-2.0,28,10,67,17,25,9,224,8,12,2015
Mo Williams,PG,32,TOT,68,1980,85,15,,,,-3.2,5.2,107,45,58,9,44,21,915,4,20,2015
Mo Williams,PG,32,MIN,41,1149,100,,,,,-5.5,5.7,70,24,33,6,23,14,559,2,11,2015
Mo Williams,PG,32,CHO,27,831,64,36,,,,0.0,4.4,37,21,25,3,21,7,356,2,9,2015
Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,2015
Reggie Williams,SF,28,SAS,20,105,,17,78,5,,-15.9,-23.0,1,1,7,0,2,0,22,2,1,2015
Shawne Williams,SF,28,TOT,63,1087,,,56,44,,-5.6,-3.8,18,4,80,7,17,1,103,1,10,2015
Shawne Williams,SF,28,MIA,44,924,,,65,35,,-5.3,-3.3,13,3,70,6,14,1,84,0,9,2015
Shawne Williams,SF,28,DET,19,163,,,7,93,,-7.8,-6.7,5,1,10,1,3,0,19,1,1,2015
Jeff Withey,C,24,NOP,37,259,,,,30,70,-5.6,-7.5,3,4,17,5,22,1,27,2,15,2015
Nate Wolters,PG,23,TOT,21,247,56,44,,,,-1.7,-2.9,5,5,8,0,3,4,47,2,4,2015
Nate Wolters,PG,23,MIL,11,142,36,64,1,,,-7.6,-8.7,2,0,4,0,2,2,22,2,2,2015
Nate Wolters,PG,23,NOP,10,105,84,17,,,,6.2,5.0,3,5,4,0,1,2,25,0,2,2015
Brandan Wright,PF,27,TOT,75,1449,,,,67,34,0.5,-0.2,9,15,72,4,55,4,98,15,23,2015
Brandan Wright,PF,27,DAL,27,505,,,,67,33,7.9,5.6,3,5,32,1,25,2,26,8,8,2015
Brandan Wright,PF,27,BOS,8,86,,,,81,19,3.5,3.6,1,3,3,1,2,0,20,0,2,2015
Brandan Wright,PF,27,PHO,40,858,,,,65,35,-4.2,-4.0,5,7,37,2,28,2,52,7,13,2015
Dorell Wright,SF,29,POR,48,592,,1,69,30,,6.2,2.3,13,5,33,0,18,3,98,6,3,2015
Tony Wroten,PG,21,PHI,30,895,64,36,,,,-13.7,-5.4,62,29,27,11,86,6,366,17,37,2015
James Young,SG,19,BOS,31,332,3,51,46,,,-1.2,-1.3,4,0,12,0,13,1,30,2,1,2015
Nick Young,SG,29,LAL,42,1000,,29,70,1,,-2.6,6.0,12,19,33,6,54,4,89,15,15,2015
Thaddeus Young,PF,26,TOT,76,2434,,,5,92,3,-4.1,4.9,49,49,87,10,91,4,385,14,69,2015
Thaddeus Young,PF,26,MIN,48,1605,,,7,88,5,-6.6,4.9,29,35,53,7,56,1,299,7,44,2015
Thaddeus Young,PF,26,BRK,28,829,,,,99,1,0.7,4.9,20,14,34,3,35,3,86,7,25,2015
Cody Zeller,C,22,CHO,62,1487,,,,60,41,1.4,7.7,31,9,57,14,72,10,216,12,43,2015
Tyler Zeller,C,25,BOS,82,1731,,,,,100,-2.8,-5.0,22,29,125,18,85,6,254,20,56,2015
Quincy Acy,SF,23,TOT,63,847,,16,77,7,,-6.7,-4.7,10,7,73,8,26,2,64,5,10,2014
Quincy Acy,SF,23,TOR,7,61,,,52,48,,-14.8,-18.8,0,1,4,1,4,0,11,0,0,2014
Quincy Acy,SF,23,SAC,56,786,,17,79,3,,-6.0,-3.6,10,6,69,7,22,2,53,5,10,2014
Steven Adams,C,20,OKC,81,1197,,,,1,99,3.4,-4.9,13,26,71,29,51,2,97,5,13,2014
Jeff Adrien,PF,27,TOT,53,961,,,5,94,1,-4.1,3.1,13,11,55,6,57,7,82,14,27,2014
Jeff Adrien,PF,27,CHA,25,256,,,20,80,,-0.8,-0.7,1,2,17,3,8,4,15,4,3,2014
Jeff Adrien,PF,27,MIL,28,705,,,,99,1,-5.3,4.4,12,9,38,3,49,3,67,10,24,2014
Arron Afflalo,SG,28,ORL,73,2552,,49,50,1,,-7.6,-5.0,53,42,52,20,136,14,571,31,59,2014
Alexis Ajinça,C,25,NOP,56,951,,,,,100,-5.6,-4.0,16,18,89,19,31,5,88,7,16,2014
Cole Aldrich,C,25,NYK,46,330,,,,,100,-1.9,-0.9,3,6,24,6,13,1,33,2,4,2014
LaMarcus Aldridge,PF,28,POR,69,2498,,,,89,11,7.2,8.9,33,39,81,28,158,1,446,39,41,2014
Lavoy Allen,PF,24,TOT,65,1072,,,,60,40,-8.8,0.7,20,9,77,13,16,2,168,2,11,2014
Lavoy Allen,PF,24,PHI,51,960,,,1,67,33,-9.1,2.1,19,8,69,12,15,1,152,2,9,2014
Lavoy Allen,PF,24,IND,14,112,,,,,100,-6.5,-11.6,1,1,8,1,1,1,16,0,2,2014
Ray Allen*,SG,38,MIA,73,1936,,61,39,,,3.5,-3.5,44,25,62,7,27,5,343,7,9,2014
Tony Allen,SG,32,MEM,55,1278,23,74,3,,,5.3,4.7,43,26,41,10,60,5,202,15,35,2014
Al-Farouq Aminu,SF,23,NOP,80,2045,,,77,23,,-4.4,-3.7,34,26,77,18,70,8,246,13,47,2014
Lou Amundson,PF,31,TOT,19,185,,,,88,12,-5.8,-3.4,3,2,28,7,6,2,16,0,5,2014
Lou Amundson,PF,31,NOP,18,184,,,,88,12,-5.1,-2.7,3,2,28,7,6,2,16,0,5,2014
Lou Amundson,PF,31,CHI,1,1,,,,100,,-133.3,-135.5,0,0,0,0,0,0,0,0,0,2014
Chris Andersen,C,35,MIA,72,1396,,,,28,72,6.5,1.8,11,13,99,17,65,7,44,12,16,2014
Alan Anderson,SF,31,BRK,78,1773,,26,73,1,,0.0,1.3,34,14,66,7,50,25,191,12,24,2014
James Anderson,SG,24,PHI,80,2309,1,75,24,1,,-11.2,-1.3,47,30,98,16,44,4,353,10,39,2014
Ryan Anderson,PF,25,NOP,22,795,,,,83,17,1.6,5.3,3,12,26,3,23,0,38,3,13,2014
Giannis Antetokounmpo,SF,19,MIL,77,1897,,1,74,24,,-5.2,7.2,45,31,80,22,86,10,337,8,29,2014
Carmelo Anthony,PF,29,NYK,77,2982,,,38,62,1,1.2,9.0,72,52,92,40,205,11,588,41,71,2014
Joel Anthony,C,31,TOT,33,186,,,,40,60,-4.8,-1.9,0,0,13,2,3,0,6,0,2,2014
Joel Anthony,C,31,MIA,12,37,,,,9,91,12.1,6.8,0,0,1,1,0,0,0,0,0,2014
Joel Anthony,C,31,BOS,21,149,,,,48,52,-8.9,-4.0,0,0,12,1,3,0,6,0,2,2014
Pero Antić,C,31,ATL,50,925,,,,,100,5.3,7.3,19,11,67,12,24,3,136,3,12,2014
Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,2014
Trevor Ariza,SF,28,WAS,77,2723,,2,92,6,,3.5,7.3,60,37,71,22,78,12,432,14,46,2014
Hilton Armstrong,C,29,GSW,15,97,,,,15,85,9.5,4.6,2,1,4,3,7,0,10,2,2,2014
Darrell Arthur,SF,25,DEN,68,1161,,,27,71,2,2.8,7.1,29,10,99,15,25,10,139,3,15,2014
Ömer Aşık,C,27,HOU,48,968,,,,,100,3.9,-1.2,12,10,46,16,62,2,67,8,30,2014
D.J. Augustin,PG,26,TOT,71,1939,100,,,,,1.3,-1.1,70,29,58,13,65,23,699,12,51,2014
D.J. Augustin,PG,26,TOR,10,82,100,,,,,-7.9,-11.8,2,4,4,1,1,1,25,0,3,2014
D.J. Augustin,PG,26,CHI,61,1857,100,,,,,1.8,-0.6,68,25,54,12,64,22,674,12,48,2014
Gustavo Ayón,C,28,ATL,26,429,,,,2,98,-2.2,-2.2,9,6,21,10,9,3,65,0,14,2014
Jeff Ayres,PF,26,SAS,73,952,,,4,48,48,7.0,-1.6,24,12,79,20,29,6,141,4,16,2014
Chris Babb,SG,23,BOS,14,132,,62,38,,,-5.9,-0.8,2,0,7,0,0,0,6,0,0,2014
Luke Babbitt,PF,24,NOP,27,473,,,7,92,1,6.5,10.3,6,6,21,3,6,2,68,0,8,2014
Leandro Barbosa,PG,31,PHO,20,368,47,53,,,,6.3,4.2,5,6,9,3,19,1,80,5,10,2014
J.J. Barea,PG,29,MIN,79,1471,100,,,,,-3.4,-9.3,78,27,40,12,39,18,674,9,43,2014
Andrea Bargnani,C,28,NYK,42,1257,,,,,100,-6.6,-8.1,18,17,40,14,49,11,105,10,19,2014
Harrison Barnes,SF,21,GSW,78,2204,,,44,52,4,-1.2,-14.0,21,29,74,17,86,16,275,11,40,2014
Matt Barnes,SF,33,LAC,63,1735,,1,82,17,,9.4,4.3,53,17,104,4,38,3,281,5,27,2014
Will Barton,SG,23,POR,41,387,,68,31,,,-2.6,-7.2,8,5,15,0,13,3,77,2,7,2014
Brandon Bass,PF,28,BOS,82,2266,,,,97,2,-8.1,-7.0,28,36,103,22,110,6,201,20,48,2014
Shane Battier,SF,35,MIA,73,1468,,3,88,9,,7.6,3.6,15,4,86,1,7,5,156,1,6,2014
Nicolas Batum,SF,25,POR,82,2956,,,79,21,,5.2,5.4,138,30,60,16,77,15,946,15,18,2014
Jerryd Bayless,PG,25,TOT,72,1686,48,52,,,,-3.9,-2.1,52,14,75,7,39,9,444,10,21,2014
Jerryd Bayless,PG,25,MEM,31,650,61,39,,,,2.1,0.0,14,4,32,1,19,3,152,5,8,2014
Jerryd Bayless,PG,25,BOS,41,1036,39,61,,,,-7.6,-3.4,38,10,43,6,20,6,292,5,13,2014
Aron Baynes,C,27,SAS,53,491,,,,10,90,3.8,-5.0,12,8,38,8,11,2,77,3,17,2014
Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,2014
Kent Bazemore,SG,24,TOT,67,911,21,76,4,,,-12.5,-10.5,40,24,56,3,50,10,209,4,13,2014
Kent Bazemore,SG,24,GSW,44,268,17,72,11,,,-22.4,-29.4,9,10,21,1,16,2,47,0,3,2014
Kent Bazemore,SG,24,LAL,23,643,23,77,,,,-8.3,-2.7,31,14,35,2,34,8,162,4,10,2014
Bradley Beal,SG,20,WAS,73,2530,9,90,1,,,2.3,2.8,64,42,97,5,74,19,543,15,40,2014
Michael Beasley,SF,25,MIA,55,831,,3,66,31,,-2.1,-9.4,20,15,57,10,40,1,97,11,18,2014
Marco Belinelli,SF,27,SAS,80,2016,,27,67,6,,7.4,-1.7,55,23,56,9,49,16,419,19,31,2014
Anthony Bennett,PF,20,CLE,52,663,,,13,86,,-6.3,-3.4,10,10,37,16,33,2,37,3,15,2014
Patrick Beverley,PG,25,HOU,56,1751,93,7,,,,8.7,6.8,33,14,64,10,33,19,356,5,31,2014
Andris Biedriņš,C,27,UTA,6,45,,,,,100,-3.4,4.6,1,0,1,1,0,1,0,0,0,2014
Chauncey Billups,SG,37,DET,19,309,25,75,,,,-8.4,-4.7,12,8,10,3,3,0,94,0,2,2014
Bismack Biyombo,C,21,CHA,77,1072,,,,39,61,-2.2,-2.8,4,15,58,11,38,3,18,9,21,2014
DeJuan Blair,PF,24,DAL,78,1214,,,,65,35,1.0,-2.0,28,25,93,13,64,3,168,17,46,2014
Steve Blake,PG,33,TOT,55,1498,83,17,,,,-5.3,-4.3,76,17,28,1,9,10,704,3,7,2014
Steve Blake,PG,33,LAL,27,891,91,9,,,,-6.1,0.0,58,11,15,0,7,7,468,2,6,2014
Steve Blake,PG,33,GSW,28,607,71,29,,,,-4.0,-10.6,18,6,13,1,2,3,236,1,1,2014
Andray Blatche,PF,27,BRK,73,1618,,,,33,67,0.7,2.3,27,36,84,13,106,6,279,25,43,2014
Eric Bledsoe,PG,24,PHO,43,1416,96,4,,,,4.3,2.8,81,44,47,8,93,7,564,21,28,2014
Vander Blue,SG,21,BOS,3,15,27,73,,,,13.6,18.7,0,1,1,0,2,0,2,1,0,2014
Keith Bogans,SG,33,BOS,6,55,2,66,32,,,-4.7,0.4,0,0,0,1,0,1,7,0,1,2014
Andrew Bogut,C,29,GSW,67,1769,,,,,100,9.2,7.7,42,15,109,29,26,18,263,6,14,2014
Matt Bonner,PF,33,SAS,61,690,,,,65,35,6.3,-2.2,7,1,25,4,6,2,77,0,3,2014
Trevor Booker,PF,26,WAS,72,1553,,,,98,2,-1.2,-4.0,22,18,65,9,40,3,157,10,19,2014
Carlos Boozer,PF,32,CHI,76,2141,,,,73,27,-1.6,-8.1,51,47,101,35,96,3,272,17,89,2014
Chris Bosh*,C,29,MIA,79,2531,,,,6,94,9.0,10.2,52,44,80,14,130,8,206,24,32,2014
Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,2014
Avery Bradley,SG,23,BOS,60,1855,12,85,2,,,-3.3,3.3,48,31,57,4,52,12,188,12,43,2014
Elton Brand,C,34,ATL,73,1414,,,,2,98,-1.0,-1.1,19,22,113,9,44,8,178,10,14,2014
Corey Brewer,SF,27,MIN,81,2609,,12,87,1,,5.7,9.7,41,39,89,11,109,20,307,31,43,2014
Ronnie Brewer,SF,28,TOT,24,160,,19,78,3,,-11.3,-16.7,2,0,2,0,1,1,26,0,0,2014
Ronnie Brewer,SF,28,HOU,23,158,,19,78,3,,-10.6,-16.0,2,0,2,0,1,1,26,0,0,2014
Ronnie Brewer,SF,28,CHI,1,2,,,100,,,-70.0,-72.1,0,0,0,0,0,0,0,0,0,2014
Aaron Brooks,PG,29,TOT,72,1557,100,,,,,-2.6,-4.5,69,35,60,5,33,12,546,2,37,2014
Aaron Brooks,PG,29,HOU,43,716,100,,,,,-1.1,-7.3,30,11,32,4,16,6,205,0,15,2014
Aaron Brooks,PG,29,DEN,29,841,100,,,,,-3.9,-2.2,39,24,28,1,17,6,341,2,22,2014
MarShon Brooks,SG,25,TOT,35,316,,46,54,,,3.8,9.6,6,9,6,1,18,4,55,4,7,2014
MarShon Brooks,SG,25,BOS,10,73,,71,29,,,6.7,12.0,3,3,1,0,3,0,8,0,1,2014
MarShon Brooks,SG,25,GSW,7,15,,13,88,,,8.6,3.7,0,0,0,0,0,0,0,0,0,2014
MarShon Brooks,SG,25,LAL,18,228,,40,60,,,2.6,9.2,3,6,5,1,15,4,47,4,6,2014
Lorenzo Brown,PG,23,PHI,26,224,99,1,,,,-1.3,10.0,6,3,8,3,6,2,96,1,10,2014
Shannon Brown,SG,28,TOT,29,251,,95,5,,,-11.9,-15.1,5,6,16,1,6,1,20,1,2,2014
