Player,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Versatility Score,Blocks/Foul Ratio,And1 Efectiveness,AST/TOV Ratio,ORB/DRB,Net Plus Minus,3P Shots Attempted %,2P Shots Attempted %,PF Efficiency,Points per Shot attempted,Starting Percentage
Jordan Clarkson,61,7.5,16.9,0.444,2.5,7.5,0.338,5.0,9.4,0.53,0.519,3.3,4.0,0.816,1.2,2.9,4.0,4.4,0.5,0.2,3.0,2.0,20.8,2023,14.7,0.558,0.445,0.238,4.0,9.3,6.7,20.9,0.8,0.6,14.0,27.8,0.9,0.8,1.7,0.042,1.0,-2.4,-1.4,0.3,SG,30,UTA,61.0,32.59,0.13,0.56,0.3,0.02,0.0,0.2,2.6,1.59,0.8,0.85,0.18,1.62,0.1,10.85,0.41,0.85,1.0294,0.2353,0.2531,2.767295597484277,0.4138,3.4,0.4438,0.5562,0.35,1.0355,1.0
Brandon Clarke,8,4.1,6.2,0.656,0.0,0.1,0.167,4.1,6.1,0.665,0.658,1.8,2.4,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1.0,2.3,10.0,2023,20.0,0.682,0.017,0.393,9.0,21.2,15.1,9.5,1.5,3.1,11.8,17.7,2.7,1.8,4.5,0.199,0.8,1.8,2.5,1.3,PF,26,MEM,56.0,19.46,0.0,0.0,0.09,0.82,0.09,0.3,-4.6,0.21,0.18,1.29,0.39,1.27,0.05,3.05,0.45,0.32,0.5962,0.5426,0.3543,6.190476190476191,0.4103,-1.0,0.0161,0.9839,0.5652,1.3226,0.1429
Josh Christopher,2,2.4,5.1,0.465,0.3,1.4,0.236,2.1,3.8,0.55,0.497,0.7,0.9,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8,2023,11.5,0.523,0.271,0.182,2.8,7.2,5.0,14.3,2.0,1.9,14.4,21.9,-0.3,0.3,0.0,-0.001,-3.0,-1.4,-4.3,-0.5,SG,21,HOU,64.0,12.28,0.05,0.81,0.14,0.0,0.0,-15.0,-8.3,0.44,0.34,0.55,0.09,0.44,0.03,2.7,0.11,0.31,0.5957,0.3636,0.25,2.5,0.375,-1.6,0.2692,0.7308,0.7778,1.0,0.0312
Max Christie,3,1.1,2.6,0.415,0.6,1.5,0.419,0.4,1.1,0.409,0.538,0.3,0.4,0.875,0.2,1.7,1.8,0.5,0.2,0.2,0.3,0.8,3.1,2023,7.4,0.566,0.585,0.151,1.5,13.8,7.8,5.1,0.8,1.2,10.3,10.4,0.1,0.5,0.6,0.058,-3.2,0.0,-3.1,-0.1,SG,19,LAL,41.0,12.49,0.0,0.26,0.68,0.06,0.0,-8.5,-10.4,0.2,0.02,0.63,0.02,0.17,0.02,1.22,0.0,0.15,0.7813,0.3175,0.0,2.5,0.1176,-3.2,0.5769,0.4231,0.5,1.0,0.0732
Kennedy Chandler,0,1.0,2.3,0.422,0.1,0.4,0.133,0.9,1.9,0.485,0.434,0.2,0.4,0.462,0.3,0.8,1.1,1.6,0.3,0.1,0.5,0.4,2.2,2023,10.6,0.44,0.181,0.157,3.4,10.9,7.2,26.4,2.0,1.6,16.9,15.8,-0.1,0.4,0.3,0.044,-3.3,0.6,-2.7,0.0,PG,20,MEM,36.0,7.81,1.0,0.0,0.0,0.0,0.0,-7.8,-12.3,0.19,0.22,0.17,0.0,0.17,0.06,3.56,0.06,0.31,-0.0,0.5882,0.3529,8.421052631578947,0.375,-3.9,0.1739,0.8261,1.0,0.913,0.0
Julian Champagnie,3,3.5,7.6,0.454,1.9,4.8,0.402,1.5,2.8,0.542,0.581,0.8,1.0,0.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7,2023,13.4,0.6,0.631,0.131,3.3,17.7,10.2,4.5,0.9,1.3,7.4,19.2,0.3,0.1,0.4,0.061,-0.6,-2.7,-3.3,-0.1,SF,21,TOT,17.0,18.82,0.01,0.16,0.6,0.24,0.0,-10.1,-0.3,0.24,0.29,1.12,0.06,0.53,0.06,1.41,0.29,0.29,0.9883,0.2679,0.5472,2.5,0.2069,2.1,0.6316,0.3684,0.4667,1.1447,0.1765
Alex Caruso,36,1.9,4.3,0.455,0.8,2.3,0.364,1.1,2.0,0.556,0.551,0.9,1.1,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4,5.6,2023,11.5,0.588,0.528,0.255,3.1,10.9,7.1,15.4,3.0,2.8,19.5,11.1,1.0,2.6,3.6,0.109,-2.2,3.3,1.1,1.2,PG,28,CHI,67.0,23.51,0.61,0.39,0.0,0.0,0.0,6.0,7.2,0.76,0.27,1.22,0.04,0.51,0.7,6.7,0.1,0.22,0.6687,0.5738,0.1961,3.81578947368421,0.2609,-5.5,0.5349,0.4651,0.9167,1.0698,0.5373
Wendell Carter Jr.,54,5.6,10.8,0.525,1.4,3.9,0.356,4.2,6.8,0.624,0.591,2.5,3.4,0.738,2.1,6.6,8.7,2.3,0.5,0.6,1.9,2.8,15.2,2023,17.3,0.621,0.367,0.318,8.0,25.3,16.6,12.0,0.9,1.9,13.2,20.5,2.6,2.0,4.6,0.13,0.9,0.1,1.0,1.3,C,23,ORL,57.0,29.65,0.0,0.0,0.0,0.06,0.94,-1.5,2.3,0.61,0.49,1.44,0.53,1.37,0.07,5.28,0.3,0.32,0.227,0.4167,0.219,3.7704918032786883,0.3182,0.8,0.3645,0.6355,0.3929,1.1667,0.9474
Xavier Cooks,1,1.7,2.8,0.607,0.0,0.1,0.0,1.7,2.7,0.63,0.607,0.4,1.0,0.4,1.6,2.2,3.8,0.6,0.6,0.4,0.8,1.3,3.8,2023,14.3,0.586,0.036,0.357,14.7,18.7,16.8,6.4,2.3,2.7,19.8,13.9,0.1,0.2,0.2,0.094,-3.2,-0.4,-3.6,-0.1,PF,27,WAS,10.0,12.6,0.0,0.0,0.09,0.91,0.0,4.7,6.1,0.1,0.5,0.7,0.1,0.3,0.1,1.5,0.0,0.3,0.3025,0.5714,0.0,5.999999999999999,0.7273,-2.8,0.0357,0.9643,0.7692,1.2143,0.1
Jevon Carter,39,3.0,7.0,0.423,1.8,4.2,0.421,1.2,2.8,0.425,0.549,0.4,0.5,0.816,0.4,2.1,2.5,2.4,0.8,0.4,1.0,2.0,8.0,2023,10.9,0.56,0.596,0.067,2.1,9.3,5.8,14.5,1.7,1.3,11.8,15.3,1.2,2.3,3.5,0.092,-1.9,1.2,-0.6,0.6,PG,27,MIL,81.0,22.35,0.99,0.01,0.0,0.0,0.0,3.4,-0.3,0.54,0.22,0.93,0.01,0.12,0.07,6.07,0.02,0.2,0.056,0.4301,0.1667,4.444444444444444,0.1905,-3.1,0.6,0.4,0.6,1.1143,0.4815
Clint Capela,63,5.4,8.2,0.653,0.0,0.0,0.0,5.4,8.2,0.654,0.653,1.2,2.0,0.603,4.0,7.1,11.0,0.9,0.7,1.2,0.8,2.1,12.0,2023,22.1,0.656,0.002,0.244,16.1,29.4,22.7,4.7,1.2,3.9,8.3,15.7,4.9,2.4,7.2,0.201,2.3,-0.1,2.2,1.8,C,28,ATL,65.0,26.62,0.0,0.0,0.0,0.0,1.0,-0.5,-1.7,0.26,0.15,1.09,0.23,1.06,0.28,2.11,0.26,0.4,-0.0,1.1009,0.2453,3.4615384615384617,0.5634,2.4,0.0,1.0,0.9048,1.3171,0.9692
Vlatko Čančar,9,1.8,3.8,0.476,0.7,1.9,0.374,1.1,1.9,0.58,0.57,0.6,0.7,0.927,0.4,1.7,2.1,1.3,0.4,0.2,0.6,1.4,5.0,2023,11.0,0.606,0.507,0.181,3.2,13.1,8.3,11.5,1.2,1.4,13.1,13.8,0.9,0.8,1.7,0.093,-1.7,-0.1,-1.8,0.0,PF,25,DEN,60.0,14.82,0.0,0.0,0.01,0.9,0.09,-3.9,-9.3,0.27,0.2,0.78,0.1,0.37,0.12,3.22,0.12,0.15,0.3576,0.2564,0.3243,4.814814814814815,0.2353,-1.6,0.5,0.5,0.4286,1.1316,0.15
Kentavious Caldwell-Pope,76,3.8,8.3,0.462,1.8,4.2,0.423,2.1,4.1,0.502,0.569,1.4,1.6,0.824,0.5,2.3,2.7,2.4,1.5,0.5,1.1,1.9,10.8,2023,11.5,0.598,0.505,0.198,1.7,8.1,5.0,9.8,2.3,1.3,11.1,14.1,2.0,2.5,4.5,0.091,-1.6,0.6,-1.0,0.6,SG,29,DEN,76.0,31.33,0.24,0.74,0.02,0.0,0.0,9.6,16.3,0.71,0.26,0.95,0.07,0.64,0.59,5.7,0.14,0.12,0.6436,0.5263,0.2188,3.380281690140845,0.2174,-2.2,0.506,0.494,1.0526,1.1566,1.0
Jamal Cain,0,2.1,3.7,0.561,0.4,1.1,0.35,1.7,2.6,0.652,0.614,0.9,1.2,0.773,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,5.4,2023,16.5,0.647,0.303,0.333,7.1,18.7,12.7,7.6,2.3,0.4,7.3,15.1,0.5,0.3,0.8,0.169,-0.5,1.3,0.8,0.2,PF,23,MIA,18.0,13.33,0.0,0.14,0.48,0.38,0.0,7.3,8.0,0.11,0.11,0.44,0.11,0.72,0.06,1.78,0.22,0.11,0.9952,0.2273,0.3056,6.363636363636363,0.381,-1.8,0.2973,0.7027,0.5833,1.2432,0.0
John Butler,1,0.9,2.8,0.321,0.4,1.8,0.229,0.5,0.9,0.5,0.396,0.2,0.2,0.75,0.2,0.7,0.9,0.6,0.4,0.5,0.1,1.2,2.4,2023,5.7,0.411,0.66,0.075,1.5,7.3,4.4,6.5,1.5,3.6,1.8,11.0,-0.1,0.1,0.0,0.001,-5.4,-0.8,-6.2,-0.2,C,20,POR,19.0,11.63,0.0,0.0,0.0,0.0,1.0,-15.7,-12.7,0.05,0.0,0.95,0.0,0.16,0.0,1.32,0.11,0.11,-0.0,0.5263,0.6875,11.999999999999998,0.2857,-4.6,0.6667,0.3333,0.75,0.7857,0.0526
Jimmy Butler,64,7.5,13.9,0.539,0.6,1.6,0.35,6.9,12.3,0.564,0.56,7.4,8.7,0.85,2.2,3.7,5.9,5.3,1.8,0.3,1.6,1.3,22.9,2023,27.6,0.647,0.116,0.625,7.5,13.3,10.3,27.1,2.7,1.0,8.2,25.6,9.4,2.9,12.3,0.277,6.7,2.0,8.7,5.8,PF,33,MIA,64.0,33.41,0.0,0.0,0.15,0.83,0.03,1.4,3.5,0.86,0.39,0.5,0.16,3.88,0.19,13.05,0.95,0.83,0.5444,0.6,0.2448,6.162790697674419,0.5946,4.7,0.1151,0.8849,1.6154,1.1223,1.0
Alec Burks,8,3.9,9.0,0.436,1.9,4.7,0.414,2.0,4.3,0.459,0.544,3.0,3.7,0.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8,2023,16.5,0.602,0.521,0.41,1.8,14.2,7.8,15.9,1.6,0.6,9.7,22.8,1.9,0.6,2.5,0.109,1.8,-0.5,1.2,0.9,SG,31,DET,51.0,22.0,0.02,0.84,0.13,0.01,0.0,-1.0,10.6,0.47,0.31,1.08,0.14,1.43,0.35,5.29,0.31,0.27,0.536,0.1852,0.2168,4.680851063829788,0.1481,2.3,0.5222,0.4778,0.4737,1.0778,0.1569
Reggie Bullock,55,2.5,6.0,0.409,1.9,5.1,0.38,0.5,0.9,0.562,0.569,0.3,0.5,0.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,2.1,7.2,2023,7.7,0.577,0.845,0.079,1.6,12.5,7.0,6.2,1.1,0.5,6.9,10.0,1.3,1.4,2.8,0.056,-2.3,-0.3,-2.6,-0.4,SF,31,DAL,78.0,30.31,0.0,0.02,0.45,0.51,0.02,-1.7,-4.7,0.28,0.01,1.1,0.1,0.04,0.09,3.49,0.01,0.12,0.8592,0.1818,0.25,4.999999999999999,0.125,-2.0,0.85,0.15,0.4286,1.1167,0.7051
Thomas Bryant,26,3.9,6.3,0.623,0.4,1.0,0.441,3.5,5.3,0.658,0.659,1.6,2.1,0.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,1.7,9.8,2023,19.7,0.682,0.16,0.341,8.9,24.6,17.0,4.3,0.7,2.4,8.2,18.2,2.7,1.4,4.1,0.183,1.1,-0.5,0.6,0.7,C,25,TOT,59.0,18.32,0.0,0.0,0.0,0.03,0.97,-4.2,-6.1,0.22,0.12,1.15,0.19,1.1,0.05,1.31,0.31,0.56,0.1347,0.4348,0.2818,2.272727272727273,0.3488,1.6,0.1587,0.8413,0.4706,1.3016,0.4407
Pat Connaughton,33,2.7,6.9,0.392,1.8,5.3,0.339,0.9,1.6,0.566,0.521,0.4,0.7,0.659,0.8,3.8,4.6,1.3,0.6,0.2,0.5,1.1,7.6,2023,10.0,0.531,0.765,0.097,3.8,16.2,10.2,6.9,1.2,0.6,7.0,13.8,0.7,1.8,2.5,0.085,-1.3,0.3,-1.0,0.3,SF,30,MIL,61.0,23.66,0.01,0.26,0.67,0.06,0.0,4.9,2.0,0.33,0.1,0.84,0.1,0.3,0.15,3.02,0.08,0.23,0.8334,0.2381,0.2667,3.9393939393939394,0.2105,-1.6,0.7681,0.2319,0.7273,1.0435,0.541
Robert Covington,0,2.1,4.8,0.445,1.1,2.8,0.397,1.0,1.9,0.516,0.563,0.6,0.8,0.75,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,6.0,2023,14.2,0.584,0.594,0.175,4.5,19.2,11.9,10.2,2.4,3.7,11.5,15.6,0.7,1.2,1.9,0.117,-0.5,2.1,1.7,0.7,PF,32,LAC,48.0,16.23,0.0,0.0,0.21,0.73,0.06,-0.2,-1.1,0.48,0.06,1.17,0.02,0.38,0.1,2.85,0.04,0.19,0.7263,0.5983,0.1053,2.5,0.2143,-2.6,0.5957,0.4043,0.8333,1.1042,0.0
David Duke Jr.,0,1.6,3.4,0.462,0.0,0.5,0.083,1.5,2.9,0.53,0.468,0.5,0.7,0.706,0.5,0.8,1.3,0.9,0.4,0.0,0.8,1.3,3.7,2023,8.3,0.497,0.154,0.218,5.5,8.7,7.1,13.1,2.1,0.4,17.4,20.1,-0.3,0.2,-0.1,-0.011,-6.3,-1.0,-7.3,-0.3,SG,23,BRK,23.0,9.91,0.0,0.25,0.62,0.13,0.0,-7.0,-8.8,0.43,0.09,0.48,0.17,0.43,0.13,2.39,0.13,0.43,0.9082,0.0,0.3023,2.0930232558139537,0.625,-5.3,0.1471,0.8529,0.3077,0.8824,0.0
Mamadi Diakite,2,1.1,2.3,0.48,0.3,1.0,0.333,0.8,1.3,0.586,0.55,0.1,0.1,1.0,0.4,1.0,1.4,0.4,0.2,0.4,0.5,1.2,2.6,2023,9.0,0.56,0.42,0.04,5.4,14.7,10.0,6.3,1.1,4.7,19.1,16.0,-0.1,0.3,0.2,0.051,-4.9,1.6,-3.4,-0.1,C,26,CLE,22.0,8.0,0.0,0.0,0.0,0.17,0.83,0.6,-5.3,0.14,0.09,0.73,0.14,0.05,0.05,0.86,0.0,0.14,0.4559,0.5479,0.0,2.857142857142857,0.4,-6.5,0.4348,0.5652,0.5,1.087,0.0909
Andre Drummond,0,2.5,4.1,0.606,0.0,0.0,0.0,2.5,4.0,0.613,0.606,1.0,1.9,0.536,2.1,4.6,6.6,0.5,0.7,0.4,1.1,1.7,6.0,2023,20.8,0.606,0.011,0.456,18.7,40.2,29.6,5.7,2.6,3.1,18.6,21.0,0.8,2.0,2.8,0.159,-1.2,0.5,-0.8,0.3,C,29,CHI,67.0,12.67,0.0,0.0,0.0,0.0,1.0,3.2,2.1,0.31,0.25,0.87,0.34,0.97,0.06,1.12,0.21,0.4,-0.0,0.4598,0.2165,1.6129032258064517,0.4565,-1.7,0.0,1.0,0.6471,1.2195,0.0
Goran Dragić,0,2.4,5.8,0.421,0.9,2.5,0.359,1.5,3.3,0.468,0.499,0.5,0.8,0.689,0.3,1.1,1.4,2.6,0.2,0.1,1.1,1.1,6.3,2023,10.3,0.514,0.433,0.134,2.1,8.2,5.2,24.3,0.7,0.4,15.1,21.1,-0.3,0.7,0.4,0.025,-2.1,-1.8,-3.9,-0.4,PG,36,TOT,58.0,15.0,0.94,0.05,0.01,0.0,0.0,0.0,-1.8,0.64,0.17,0.43,0.05,0.4,0.12,5.93,0.09,0.26,0.254,0.2326,0.225,4.0625,0.2727,-0.3,0.431,0.569,0.2727,0.9828,0.0
Jeff Dowtin,0,1.0,2.3,0.439,0.2,0.6,0.313,0.8,1.6,0.488,0.482,0.2,0.4,0.667,0.2,0.7,0.9,1.2,0.4,0.1,0.2,0.5,2.4,2023,9.9,0.5,0.281,0.158,2.4,8.0,5.0,15.5,1.7,1.1,7.6,10.9,0.2,0.2,0.4,0.076,-2.8,0.9,-1.9,0.0,PG,25,TOR,25.0,10.36,0.56,0.44,0.0,0.0,0.0,2.0,0.9,0.12,0.0,0.36,0.0,0.16,0.12,2.8,0.08,0.12,0.6859,0.2778,0.5,10.0,0.2857,-3.7,0.2727,0.7273,1.0,0.9565,0.0
Ayo Dosunmu,51,3.5,7.1,0.493,0.7,2.4,0.312,2.8,4.8,0.583,0.545,0.8,1.0,0.805,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6,2023,10.2,0.567,0.332,0.144,2.5,9.3,5.9,13.2,1.4,1.2,14.0,14.9,0.7,2.2,2.9,0.067,-3.0,0.6,-2.5,-0.2,SG,23,CHI,80.0,26.22,0.02,0.6,0.36,0.02,0.0,-1.2,-6.0,0.54,0.35,1.06,0.1,0.54,0.11,6.01,0.12,0.61,0.8308,0.283,0.2222,4.814814814814815,0.2727,-3.6,0.3333,0.6667,0.4783,1.0845,0.6375
Luguentz Dort,73,4.6,11.8,0.388,1.8,5.5,0.33,2.8,6.3,0.44,0.466,2.7,3.5,0.772,1.7,2.9,4.6,2.1,1.0,0.3,1.2,3.3,13.7,2023,11.3,0.513,0.468,0.297,5.9,10.4,8.1,9.2,1.6,0.9,8.5,19.8,0.9,2.1,2.9,0.062,-2.0,-1.0,-3.0,-0.6,SF,23,OKC,74.0,30.7,0.0,0.17,0.61,0.21,0.01,1.0,-0.4,0.42,0.41,1.5,0.19,1.62,1.26,4.93,0.31,0.72,0.9765,0.2,0.1914,5.0,0.5862,-1.0,0.4661,0.5339,0.3939,0.9322,0.9865
Luka Dončić,66,10.9,22.0,0.496,2.8,8.2,0.342,8.1,13.8,0.588,0.56,7.8,10.5,0.742,0.8,7.8,8.6,8.0,1.4,0.5,3.6,2.5,32.4,2023,28.7,0.609,0.373,0.479,2.6,25.4,13.8,42.3,1.9,1.2,11.9,37.6,7.3,2.9,10.2,0.204,7.6,1.4,8.9,6.6,PG,23,DAL,66.0,36.23,0.96,0.04,0.0,0.0,0.0,2.2,4.9,2.14,0.97,1.11,0.18,4.67,0.15,19.94,1.12,0.67,0.1679,0.4505,0.2398,3.7383177570093458,0.1026,6.2,0.3727,0.6273,0.76,1.1182,1.0
Donte DiVincenzo,36,3.3,7.5,0.435,2.1,5.3,0.397,1.2,2.3,0.525,0.574,0.8,1.0,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4,2023,12.8,0.593,0.7,0.131,4.7,14.0,9.4,17.3,2.4,0.5,16.4,15.1,1.9,2.3,4.2,0.106,-0.6,1.3,0.7,1.3,SG,26,GSW,72.0,26.31,0.1,0.79,0.1,0.0,0.0,3.2,2.6,0.99,0.24,0.72,0.15,0.38,0.47,8.5,0.1,0.22,0.6467,0.1389,0.2632,3.5353535353535355,0.3235,-1.9,0.6974,0.3026,0.7778,1.16,0.5
Spencer Dinwiddie,79,5.8,13.3,0.438,2.3,6.2,0.369,3.5,7.1,0.498,0.524,3.4,4.2,0.812,0.4,3.1,3.4,6.5,0.8,0.3,1.8,2.4,17.3,2023,16.0,0.573,0.467,0.314,1.2,10.2,5.7,28.1,1.2,0.8,10.8,22.1,4.5,1.8,6.3,0.111,1.6,-0.9,0.7,1.8,SG-PG,29,TOT,79.0,34.49,0.36,0.54,0.09,0.01,0.0,0.4,-0.9,1.08,0.33,1.06,0.24,2.04,0.27,16.29,0.48,0.78,0.9633,0.283,0.2353,6.018518518518518,0.129,2.5,0.4662,0.5338,0.4583,1.0451,1.0
Ousmane Dieng,1,1.9,4.6,0.42,0.7,2.5,0.265,1.3,2.1,0.602,0.492,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9,2023,9.3,0.505,0.541,0.127,3.5,16.5,9.9,10.7,1.2,1.1,12.0,15.9,-0.1,0.6,0.4,0.038,-3.1,-0.5,-3.6,-0.2,PF,19,OKC,39.0,14.59,0.0,0.0,0.08,0.71,0.2,3.9,3.2,0.26,0.21,0.67,0.05,0.31,0.0,2.74,0.08,0.21,0.7671,0.2985,0.2581,4.615384615384615,0.2273,-2.6,0.5435,0.4565,0.5455,1.0217,0.0256
Gorgui Dieng,1,1.5,3.8,0.385,0.7,2.4,0.28,0.8,1.4,0.571,0.474,0.3,0.4,0.769,0.9,2.6,3.5,1.7,0.1,0.5,1.0,1.8,3.9,2023,9.9,0.493,0.641,0.111,7.9,25.4,16.3,19.4,0.5,3.2,20.7,17.9,-0.2,0.2,0.0,0.001,-4.0,0.1,-3.9,-0.2,C,33,SAS,31.0,11.55,0.0,0.0,0.0,0.29,0.71,-21.3,-12.4,0.55,0.13,1.19,0.1,0.16,0.19,4.06,0.03,0.16,0.6022,0.4202,0.1875,3.0909090909090904,0.3462,-4.1,0.6316,0.3684,0.3333,0.9737,0.0323
Hamidou Diallo,0,3.8,6.7,0.573,0.1,0.4,0.238,3.8,6.3,0.593,0.58,1.6,2.6,0.588,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,9.3,2023,15.7,0.593,0.056,0.395,6.2,15.7,10.8,9.2,2.6,1.4,13.9,21.8,0.4,0.9,1.3,0.063,-1.8,0.4,-1.4,0.1,SF,24,DET,56.0,17.79,0.0,0.26,0.63,0.11,0.0,-0.4,10.9,0.46,0.23,0.73,0.3,1.36,0.27,2.38,0.34,0.34,0.8841,0.411,0.25,2.1739130434782608,0.4167,-2.2,0.0597,0.9403,0.5455,1.1791,0.0
Moussa Diabaté,1,1.1,2.1,0.511,0.0,0.1,0.5,1.0,2.0,0.511,0.521,0.5,0.7,0.625,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7,2.7,2023,14.2,0.546,0.043,0.34,18.0,10.8,14.4,2.8,1.8,3.6,14.3,14.1,0.2,0.2,0.4,0.105,-1.9,-0.8,-2.8,0.0,C,21,LAC,22.0,8.86,0.0,0.0,0.03,0.21,0.76,-9.6,-10.8,0.09,0.09,0.18,0.14,0.41,0.05,0.36,0.18,0.27,0.6415,2.2222,0.439,2.2222222222222223,1.5556,-1.1,0.0476,0.9524,1.0,0.9524,0.0455
Torrey Craig,60,2.9,6.3,0.456,1.3,3.2,0.395,1.6,3.1,0.518,0.556,0.4,0.6,0.711,1.8,3.6,5.4,1.5,0.6,0.8,0.9,2.3,7.4,2023,11.6,0.566,0.506,0.09,8.1,16.3,12.1,7.9,1.3,2.9,12.3,13.0,1.5,2.5,4.0,0.098,-1.3,0.7,-0.6,0.7,PF,32,PHO,79.0,24.66,0.0,0.0,0.2,0.79,0.01,-3.2,-9.9,0.47,0.22,1.29,0.15,0.27,0.18,3.63,0.06,0.29,0.5542,0.6202,0.2222,3.191489361702128,0.5,-2.0,0.5079,0.4921,0.6087,1.127,0.7595
DeMar DeRozan,74,8.9,17.6,0.504,0.6,1.9,0.324,8.3,15.7,0.526,0.522,6.2,7.1,0.872,0.5,4.2,4.6,5.1,1.1,0.5,2.1,2.5,24.5,2023,20.6,0.592,0.109,0.401,1.5,12.8,7.2,22.3,1.5,1.3,9.1,27.8,5.4,3.2,8.5,0.153,1.7,0.3,2.0,2.6,SF,33,CHI,74.0,36.24,0.0,0.0,0.68,0.32,0.0,1.5,-0.5,1.0,0.61,1.41,0.19,3.65,0.43,12.47,1.05,0.84,0.6269,0.3546,0.2877,5.1,0.119,1.4,0.108,0.892,0.64,1.0455,1.0
Dewayne Dedmon,1,2.0,4.0,0.51,0.3,1.0,0.308,1.7,2.9,0.58,0.55,0.9,1.3,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2.0,5.2,2023,15.5,0.577,0.258,0.325,9.1,28.3,18.5,9.5,1.1,4.4,12.7,20.6,0.3,0.7,1.0,0.115,-2.6,1.0,-1.6,0.0,C,33,TOT,38.0,11.21,0.0,0.0,0.0,0.0,1.0,-10.3,-11.8,0.11,0.11,1.08,0.29,0.61,0.08,1.63,0.18,0.42,-0.0,0.463,0.2951,6.363636363636363,0.3462,-3.6,0.2564,0.7436,0.35,1.075,0.0263
Terence Davis,5,2.4,5.7,0.423,1.4,3.8,0.366,1.0,1.9,0.537,0.545,0.5,0.7,0.791,0.3,1.9,2.2,1.0,0.7,0.2,0.8,1.6,6.7,2023,12.9,0.563,0.668,0.118,2.7,16.1,9.4,11.1,2.4,1.2,12.2,22.2,0.0,0.9,0.9,0.054,-1.3,-0.3,-1.5,0.1,SG,25,SAC,64.0,13.14,0.03,0.47,0.48,0.01,0.0,3.4,1.4,0.45,0.17,0.78,0.11,0.33,0.06,2.39,0.06,0.2,0.8584,0.2564,0.1818,2.2222222222222223,0.1579,-1.0,0.6667,0.3333,0.5625,1.0877,0.0781
Johnny Davis,5,2.4,6.1,0.386,0.6,2.5,0.243,1.8,3.6,0.485,0.436,0.5,1.0,0.519,0.4,2.0,2.3,1.0,0.4,0.3,0.6,1.7,5.8,2023,7.2,0.446,0.409,0.158,2.7,13.9,8.5,9.2,1.2,1.6,8.5,20.5,-0.6,0.3,-0.3,-0.033,-5.8,-1.7,-7.4,-0.6,SG,20,WAS,28.0,15.11,0.01,0.55,0.43,0.01,0.0,-6.9,-6.2,0.18,0.29,0.86,0.07,0.5,0.07,2.39,0.14,0.32,0.7838,0.3488,0.28,5.555555555555555,0.2,-4.1,0.4098,0.5902,0.4118,0.8852,0.1786
Anthony Davis,54,9.7,17.2,0.563,0.3,1.3,0.257,9.3,15.9,0.589,0.573,6.2,7.9,0.784,3.5,9.1,12.5,2.6,1.1,2.0,2.2,2.6,25.9,2023,27.8,0.627,0.077,0.462,11.3,27.6,19.7,13.0,1.5,5.1,9.5,28.4,5.5,3.4,9.0,0.226,4.6,1.7,6.3,4.0,C,29,LAL,56.0,34.0,0.0,0.0,0.0,0.0,1.0,4.7,7.8,0.7,0.75,1.52,0.45,3.54,0.09,6.38,0.88,1.04,-0.0,1.3158,0.2486,3.714285714285715,0.3846,2.9,0.0756,0.9244,1.1923,1.1337,0.9643
Dyson Daniels,11,1.5,3.5,0.418,0.5,1.5,0.314,1.0,2.1,0.492,0.483,0.4,0.7,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8,2023,8.8,0.503,0.413,0.192,3.9,16.5,10.2,16.4,2.0,1.0,20.2,11.6,-0.1,1.4,1.3,0.061,-3.4,1.6,-1.8,0.0,PG,19,NOP,59.0,17.66,0.5,0.4,0.11,0.0,0.0,0.5,-2.3,0.64,0.17,1.0,0.1,0.22,0.1,5.32,0.1,0.17,0.9559,0.2,0.4545,3.5937499999999996,0.2308,-5.0,0.4167,0.5833,0.5294,1.0,0.1864
